,tweet_processed,finer_updated,idx,sentiment_positive,sentiment_negative,sentiment_neutral,sentiment_combined
1529,exact state alon would 59th biggest countri world size citi folk suppos entir state dystopian hellscap suppos red state utopian happi place w crime,['government_critique'],44280,0.0461798682808876,0.5163828730583191,0.4374372661113739,0.953820139169693
1530,it keep sport fair gavin mean “men” dress like women best athlet don't take note desanti worri turn crime infest state,"['harmful_generalization', 'government_critique']",44284,0.1126162037253379,0.4190441370010376,0.4683396220207214,0.887383759021759
1531,high dollar problem bay area might make good soap concern veteran get prosthet societi total touch,"['money_aid_resource_allocation', 'societal_critique']",44305,0.0085003767162561,0.8945313096046448,0.0969682335853576,0.9914995431900024
1532,compar calgari salt lake citi fewer entitl drive shoot gang member calgari calgari closer banff slc arch zion bryce,"['harmful_generalization', 'not_in_my_backyard']",44319,0.0269313007593154,0.4003704488277435,0.5726982355117798,0.9730686843395232
1533,hate polit tax love beauti low bug weather live temecula love plan leav,,44333,0.7304539680480957,0.107943594455719,0.1616024076938629,0.2695460021495819
1534,1 psych hospit work boutiqu hotel downtown druggi crimin abound hospit accommod children teen adult fave adult mani addict one even visit time young femal gt,"['harmful_generalization', 'personal_interaction_observation_of_homelessness']",44347,0.0287982989102602,0.5888321995735168,0.3823695182800293,0.971201717853546
1535,reach state also lot homelessfor sure must find solut,['solutions_interventions'],44358,0.0124781234189867,0.8188857436180115,0.1686361879110336,0.9875219315290452
1536,drive portland oregon see differ camp everywher,['personal_interaction_observation_of_homelessness'],44373,0.0321094766259193,0.4385983049869537,0.5292922854423523,0.967890590429306
1537,feel 100 safer around walk around encamp,['not_in_my_backyard'],44382,0.6104124188423157,0.0645560771226883,0.3250314891338348,0.3895875662565231
1538,reason migrat state least surviv,['deserving_undeserving_of_resources'],44397,0.0730372667312622,0.2548493146896362,0.6721133589744568,0.926962673664093
1539,one best state nation live yeah it expens problem make good money help us live make hate fuckin bakersfield,,44401,0.8139712810516357,0.0527249798178672,0.1333037912845611,0.1860287711024284
1540,highest poverti rate counti adjust cost live mississippi higher rate feder poverti line averag home price 75 lower nation highest rate,['solutions_interventions'],44418,0.0334046259522438,0.4441348314285278,0.5224605202674866,0.9665953516960144
1541,hundr druggi realli appreci,['harmful_generalization'],44421,0.7361568212509155,0.0463224165141582,0.2175207287073135,0.2638431452214718
1542,santa barbara trader joe gave key dumpster away raffl public gather massiv amount food still good unfortun inde avenu resourc depriv mayb store sanitari donat bin,['solutions_interventions'],44424,0.3552035391330719,0.1215733140707016,0.5232231020927429,0.6447964161634445
1543,realli energi grid struggl outrag tax rampant crime diseaseridden encamp drive resid busi record pace wow hes pretti good,"['harmful_generalization', 'government_critique']",44517,0.1913505941629409,0.4823223352432251,0.3263271152973175,0.8086494505405426
1544,everywher look around see ppl shit go skid row see everyon thing… bein homeless… go bever hill thing… wealthi,['harmful_generalization'],44557,0.0158442612737417,0.7022833824157715,0.2818723022937774,0.984155684709549
1545,okay mr gas tax pay gas diesel anyon els us money road shit control worst educ test score countri say man eat outno mask covid,"['money_aid_resource_allocation', 'government_critique']",44586,0.0098271137103438,0.922361433506012,0.0678113847970962,0.9901728183031082
1546,well see video drug addict n say democrat citi look like cycl go n without us actual realiz politician dont give shit,"['harmful_generalization', 'government_critique']",44620,0.0058483239263296,0.9091888070106506,0.0849628522992134,0.994151659309864
1547,becom massiv hole one realli want live except illeg immigr that gavin newsom care charg californian 650 tax penalti med insur rip insur choic,"['deserving_undeserving_of_resources', 'government_critique']",44635,0.0077032330445945,0.9156579375267028,0.0766388028860092,0.992296740412712
1548,slogan joke tell dem run camp citi portland seattl,['government_critique'],44640,0.0117193534970283,0.8663734197616577,0.1219072341918945,0.9882806539535522
1549,cali 70 west coast 70 land east coast ppl amp never blackout uhaul award 1 way move truck 3yr cali 1 there 39 million amp move bcuz they'r broke brainwash,"['harmful_generalization', 'societal_critique']",44684,0.1615946143865585,0.1633103191852569,0.6750950813293457,0.8384054005146027
1550,yes it everywher we'v sever live parksshop center around hous,['personal_interaction_observation_of_homelessness'],44701,0.042065754532814,0.5182142853736877,0.4397199749946594,0.9579342603683472
1551,lol moron see video onlin think whole state look like 3 block fuck clown,['societal_critique'],44759,0.0172465909272432,0.8373562097549438,0.1453971415758133,0.9827533513307573
1552,leav fransisco fuckin might follow dont want shit lawn,['not_in_my_backyard'],44779,0.0074608903378248,0.9192968606948853,0.0732421800494194,0.9925390407443048
1553,capit,,44846,0.0252219010144472,0.1260797530412674,0.8486983776092529,0.9747781306505204
1554,ever consid wrong crap sidewalk use syring litter park ballfield freedom doesnt give homebuy option solar panel jack price new home roof,"['harmful_generalization', 'government_critique', 'not_in_my_backyard']",45000,0.006587587762624,0.9009164571762084,0.0924959406256675,0.993412397801876
1555,sure help problem,['solutions_interventions'],45135,0.5560460686683655,0.0640107914805412,0.3799431025981903,0.4439538940787315
1556,presid would never made airspac would never ukrain fund unit nation southern border would secur wouldnt 66000 food shortag wouldnt shut covid,"['money_aid_resource_allocation', 'government_critique', 'deserving_undeserving_of_resources']",45144,0.0908703804016113,0.4666705131530761,0.4424590766429901,0.9091295897960664
1557,don't refer venezuela anymor it start happen democrat stronghold doesn't happen overnight problem first warn light govt interfer market caus market ineffici nimbi law immor,"['government_critique', 'solutions_interventions']",45158,0.008669146336615,0.8341665863990784,0.1571642458438873,0.9913308322429656
1558,holdem holder holder hold hold hold hole hole holiday holiday holland hollow holli hollywood holm holocaust holi home homeland homepag home hometown homework hon honda hondura honest honey hong honolulu honor honor hood hook hop hope hope hope,,45244,0.0557655319571495,0.3293499052524566,0.6148844361305237,0.9442343413829803
1559,self harm reduct come mayor want us like increas resid show good job cring,['government_critique'],45250,0.0151758641004562,0.8452620506286621,0.1395621448755264,0.9848241955041884
1560,bounc back worker continu return downtown toronto recoveri lag behind citi longest lock citi north america enforc harsh rule mandat vaccin attack adam bbq dessert,"['harmful_generalization', 'government_critique']",45264,0.0098288170993328,0.7638079524040222,0.2263632118701934,0.9901711642742156
1561,meet quit dont want better one anarchist midbi told hed burn grandmoth church wilder one afoot cyberspac,['personal_interaction_observation_of_homelessness'],45266,0.0070661455392837,0.8856038451194763,0.1073299944400787,0.992933839559555
1562,go i'd go state weather mild year round i'm unlik die excess heat cold it surpris mani,,45290,0.0432330705225467,0.5374736785888672,0.4192933142185211,0.9567669928073884
1563,la last month memori park space encourag use dont tri help get cleanwork hous massiv money launder newsom,"['money_aid_resource_allocation', 'government_critique', 'solutions_interventions']",45371,0.0097963539883494,0.835610032081604,0.1545936316251754,0.9902036637067796
1564,yeah us medic wrong placehomeless need help docal mercenari medic volunt good luck wife need boyfriend nowrip,"['societal_critique', 'solutions_interventions']",45583,0.0104856910184025,0.8681899309158325,0.1213244199752807,0.9895143508911132
1565,bother elon musk bed confer room nerv let citizen sleep street ironi kill,"['deserving_undeserving_of_resources', 'government_critique']",45628,0.0048005627468228,0.9330002665519714,0.0621991381049156,0.995199404656887
1566,absolut one word wasn't true wasn't god word plan salvat would useless would 10 command would live “do thou wilt” scenario see well go drug user,['harmful_generalization'],45663,0.0241904072463512,0.6132470369338989,0.3625625073909759,0.9758095443248748
1567,show amp twat…also show thousand flee state,"['deserving_undeserving_of_resources', 'government_critique']",45690,0.0131114283576607,0.8323757648468018,0.1545128226280212,0.986888587474823
1568,would pay good org midnight mission donat help homelesspeopl need also foodcloth especi sock drive,['solutions_interventions'],45712,0.9498164653778076,0.0069311251863837,0.0432524532079696,0.0501835783943533
1569,around would rather go shelter requir shower curfew cant help dont want rule that chose street,"['solutions_interventions', 'personal_interaction_observation_of_homelessness']",45850,0.0070520834997296,0.8198699355125427,0.1730780452489853,0.992947980761528
1570,past decad seen devast drought enorm dead fire skyrocket popul taken togeth tax known among highest countri factor make state increas unliv,['government_critique'],45884,0.0056254519149661,0.9176360964775084,0.0767384842038154,0.994374580681324
1571,dont understand might pop sound might upset someon baloon might fall encamp la,['personal_interaction_observation_of_homelessness'],46036,0.008119948208332,0.7714826464653015,0.2203973829746246,0.991880029439926
1572,one want live work beach pollut drug addict mass run citi tax astronom reason tech co that lobbi dollar,"['harmful_generalization', 'government_critique']",46046,0.008448720909655,0.9011870622634888,0.0903641879558563,0.9915512502193452
1573,disput contrast howev greater 2 countri amp ex offici strongest economi famili live street,['government_critique'],46050,0.0814863219857215,0.2373140454292297,0.6811996698379517,0.9185137152671814
